diet,reaction_id,reaction_name,species,local_reaction_id,reaction_type,pathway,is_biomass_reaction,flux,abs_flux
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__VALt2r,L-valine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,VALt2r,species_internal,"Transport, extracellular",False,3.025621827903773,3.025621827903773
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__PPCr,"phosphoenolpyruvate carboxylase, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,PPCr,species_internal,Pyruvate metabolism,False,-2.938949259053104,2.938949259053104
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ASPt2r,L-aspartate reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,ASPt2r,species_internal,"Transport, extracellular",False,2.8943445235670766,2.8943445235670766
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__EX_ade(e),Adenine exchange,Alistipes_shahii_WAL_8301_AGORA1_03,EX_ade(e),species_exchange,Exchange/demand reaction,False,2.878376014945964,2.878376014945964
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__GLUDy,glutamate dehydrogenase (NADP),Alistipes_shahii_WAL_8301_AGORA1_03,GLUDy,species_internal,Glutamate metabolism,False,-2.5879533073243124,2.5879533073243124
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__NDPK3,Nucleoside-Diphosphate Kinase (ATP:CDP),Alistipes_shahii_WAL_8301_AGORA1_03,NDPK3,species_internal,Nucleotide interconversion,False,2.07632303711011,2.07632303711011
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CYTK1,Cytidylate Kinase (CMP),Alistipes_shahii_WAL_8301_AGORA1_03,CYTK1,species_internal,Nucleotide interconversion,False,2.0763230371101096,2.0763230371101096
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ALAD_R,Alanine dehydrogenase (EC 1.4.1.1),Alistipes_shahii_WAL_8301_AGORA1_03,ALAD_R,species_internal,Alanine and aspartate metabolism,False,-1.8580969544796362,1.8580969544796362
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__GLUt2r,"L-glutamate transport via proton symport, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,GLUt2r,species_internal,"Transport, extracellular",False,1.8432329324813082,1.8432329324813082
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__SERt2r,L-serine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,SERt2r,species_internal,"Transport, extracellular",False,1.762188330631173,1.762188330631173
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__VALTA,Valine Transaminase,Alistipes_shahii_WAL_8301_AGORA1_03,VALTA,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.7243780181675397,1.7243780181675397
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__IPPMIb,2-isopropylmalate hydratase,Alistipes_shahii_WAL_8301_AGORA1_03,IPPMIb,species_internal,"Valine, leucine, and isoleucine metabolism",False,-1.701499209111819,1.701499209111819
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__3MOBS,3-methyl-2-oxobutanoate synthase,Alistipes_shahii_WAL_8301_AGORA1_03,3MOBS,species_internal,"Valine, leucine, and isoleucine metabolism",False,-1.7014992091118188,1.7014992091118188
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__IPMDr,3-isopropylmalate dehydrogenase (EC 1.1.1.85),Alistipes_shahii_WAL_8301_AGORA1_03,IPMDr,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.7014992091118188,1.7014992091118188
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__IPPMIa,3-isopropylmalate dehydratase,Alistipes_shahii_WAL_8301_AGORA1_03,IPPMIa,species_internal,"Valine, leucine, and isoleucine metabolism",False,-1.7014992091118188,1.7014992091118188
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__OMCDC,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,Alistipes_shahii_WAL_8301_AGORA1_03,OMCDC,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.7014992091118188,1.7014992091118188
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__GLNt2r,L-glutamine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,GLNt2r,species_internal,"Transport, extracellular",False,1.4718023203909256,1.4718023203909256
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__LEUTA,Leucine Transaminase,Alistipes_shahii_WAL_8301_AGORA1_03,LEUTA,species_internal,"Valine, leucine, and isoleucine metabolism",False,-1.386803831975938,1.386803831975938
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CYSt2r,L-cysteine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,CYSt2r,species_internal,"Transport, extracellular",False,-1.3384304009668175,1.3384304009668175
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__DHAD2,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",Alistipes_shahii_WAL_8301_AGORA1_03,DHAD2,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.2079774746125889,1.2079774746125889
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ACHBPL,(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating),Alistipes_shahii_WAL_8301_AGORA1_03,ACHBPL,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.2079774746125886,1.2079774746125886
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ACLS_a,pyruvatethiamin diphosphate acetaldehydetransferase,Alistipes_shahii_WAL_8301_AGORA1_03,ACLS_a,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.2079774746125886,1.2079774746125886
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__KARA2,ketol-acid reductoisomerase (2-Acetolactate),Alistipes_shahii_WAL_8301_AGORA1_03,KARA2,species_internal,"Valine, leucine, and isoleucine metabolism",False,1.2079774746125886,1.2079774746125886
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__2OBUTt2r,"2-Oxobutanoate transport via proton symport, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,2OBUTt2r,species_internal,"Transport, extracellular",False,1.207977474612587,1.207977474612587
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__METt2r,L-methionine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,METt2r,species_internal,"Transport, extracellular",False,1.1261866238638178,1.1261866238638178
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ADNK1,Adenosine Kinase,Alistipes_shahii_WAL_8301_AGORA1_03,ADNK1,species_internal,Nucleotide interconversion,False,1.1183639404831849,1.1183639404831849
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__NDPK2,Nucleoside-Diphosphate Kinase (ATP:UDP),Alistipes_shahii_WAL_8301_AGORA1_03,NDPK2,species_internal,Nucleotide interconversion,False,1.0747461860956333,1.0747461860956333
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__LYSt2r,L-lysine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,LYSt2r,species_internal,"Transport, extracellular",False,1.0545014139940108,1.0545014139940108
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CDPMEK,4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase,Alistipes_shahii_WAL_8301_AGORA1_03,CDPMEK,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384187,1.0163799170384187
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),Alistipes_shahii_WAL_8301_AGORA1_03,DMPPS,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384187,1.0163799170384187
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__MECDPDH2,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",Alistipes_shahii_WAL_8301_AGORA1_03,MECDPDH2,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384187,1.0163799170384187
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Alistipes_shahii_WAL_8301_AGORA1_03,MECDPS,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384187,1.0163799170384187
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Alistipes_shahii_WAL_8301_AGORA1_03,MEPCT,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384187,1.0163799170384187
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__DXPRIr,"1-deoxy-D-xylulose reductoisomerase, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,DXPRIr,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384185,1.0163799170384185
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__DXPS,1-deoxy-D-xylulose 5-phosphate synthase,Alistipes_shahii_WAL_8301_AGORA1_03,DXPS,species_internal,Terpenoid backbone biosynthesis,False,1.0163799170384185,1.0163799170384185
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),Alistipes_shahii_WAL_8301_AGORA1_03,AMPTASECG,species_internal,Glutathione metabolism,False,1.0,1.0
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CGLYt3_2_,Cys-Gly Transport in via Proton Symport,Alistipes_shahii_WAL_8301_AGORA1_03,CGLYt3_2_,species_internal,"Transport, extracellular",False,1.0,1.0
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CHORt,chorismate transport in/out via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,CHORt,species_internal,"Transport, extracellular",False,1.0,1.0
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CHORM,chorismate mutase,Alistipes_shahii_WAL_8301_AGORA1_03,CHORM,species_internal,Phenylalanine metabolism,False,0.9999999999999999,0.9999999999999999
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__LARGNAT,L-arogenate:2-oxoglutarate aminotransferase,Alistipes_shahii_WAL_8301_AGORA1_03,LARGNAT,species_internal,Phenylalanine metabolism,False,-0.9999999999999999,0.9999999999999999
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__L_AROND,Arogenate dehydrogenase (NAD+),Alistipes_shahii_WAL_8301_AGORA1_03,L_AROND,species_internal,Tyrosine metabolism,False,0.9999999999999999,0.9999999999999999
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__IPDDI,Isopentenyl-Diphosphate D-Isomerase,Alistipes_shahii_WAL_8301_AGORA1_03,IPDDI,species_internal,Squalene and cholesterol synthesis,False,-0.9239817427621987,0.9239817427621987
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ACOTA,acetylornithine transaminase,Alistipes_shahii_WAL_8301_AGORA1_03,ACOTA,species_internal,Arginine and proline metabolism,False,-0.9228235792487209,0.9228235792487209
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ACGK,acetylglutamate kinase,Alistipes_shahii_WAL_8301_AGORA1_03,ACGK,species_internal,Arginine and proline metabolism,False,0.9228235792487208,0.9228235792487208
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__AGPR,N-acetyl-g-glutamyl-phosphate reductase,Alistipes_shahii_WAL_8301_AGORA1_03,AGPR,species_internal,Urea cycle,False,-0.9228235792487208,0.9228235792487208
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ORNTAC,ornithine transacetylase,Alistipes_shahii_WAL_8301_AGORA1_03,ORNTAC,species_internal,Arginine and proline metabolism,False,0.9228235792487208,0.9228235792487208
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ARGSL,Argininosuccinate Lyase,Alistipes_shahii_WAL_8301_AGORA1_03,ARGSL,species_internal,Alanine and aspartate metabolism,False,0.9113841747208605,0.9113841747208605
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ARGSSr,"argininosuccinate synthase, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,ARGSSr,species_internal,Alanine and aspartate metabolism,False,0.9113841747208605,0.9113841747208605
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CITRH,L Citrulline N5 carbamoyldihydrolase,Alistipes_shahii_WAL_8301_AGORA1_03,CITRH,species_internal,Urea cycle,False,-0.9113841747208605,0.9113841747208605
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ILETA,Isoleucine Transaminase,Alistipes_shahii_WAL_8301_AGORA1_03,ILETA,species_internal,"Valine, leucine, and isoleucine metabolism",False,-0.893282097476709,0.893282097476709
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__PRPPS,Phosphoribosylpyrophosphate Synthetase,Alistipes_shahii_WAL_8301_AGORA1_03,PRPPS,species_internal,Pentose phosphate pathway,False,0.8273886891572784,0.8273886891572784
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ASPTA,Aspartate Transaminase,Alistipes_shahii_WAL_8301_AGORA1_03,ASPTA,species_internal,Alanine and aspartate metabolism,False,-0.8165967044067212,0.8165967044067212
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ADK3,Adentylate Kinase (GTP),Alistipes_shahii_WAL_8301_AGORA1_03,ADK3,species_internal,Nucleotide interconversion,False,-0.8045098801015369,0.8045098801015369
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__ASNS2,asparagine synthetase,Alistipes_shahii_WAL_8301_AGORA1_03,ASNS2,species_internal,Alanine and aspartate metabolism,False,0.7419265659067306,0.7419265659067306
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__THRt2r,L-threonine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,THRt2r,species_internal,"Transport, extracellular",False,0.6821714869446132,0.6821714869446132
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__G5SADs,L-Glutamate 5-Semialdehyde Dehydratase (Spontaneous),Alistipes_shahii_WAL_8301_AGORA1_03,G5SADs,species_internal,Urea cycle,False,0.6810444775427267,0.6810444775427267
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__G5SDr,"Glutamate-5-semialdehyde dehydrogenase, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,G5SDr,species_internal,Arginine and proline metabolism,False,0.6810444775427266,0.6810444775427266
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__GLU5K,glutamate 5-kinase,Alistipes_shahii_WAL_8301_AGORA1_03,GLU5K,species_internal,Arginine and proline metabolism,False,0.6810444775427266,0.6810444775427266
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__P5CRyr,L-ProlineNADP+ 5-oxidoreductase,Alistipes_shahii_WAL_8301_AGORA1_03,P5CRyr,species_internal,Arginine and proline metabolism,False,-0.6810444775427266,0.6810444775427266
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__2DMMQ8abc,2-Demethylmenaquinone 8 uptake via ABC transporter,Alistipes_shahii_WAL_8301_AGORA1_03,2DMMQ8abc,species_internal,"Transport, extracellular",False,0.6540548949245152,0.6540548949245152
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__METAT,Methionine Adenosyltransferase,Alistipes_shahii_WAL_8301_AGORA1_03,METAT,species_internal,Methionine and cysteine metabolism,False,0.6540548949245152,0.6540548949245152
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__AHC,Adenosylhomocysteinase,Alistipes_shahii_WAL_8301_AGORA1_03,AHC,species_internal,Methionine and cysteine metabolism,False,0.6426154903966549,0.6426154903966549
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__AMMQLT8,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),Alistipes_shahii_WAL_8301_AGORA1_03,AMMQLT8,species_internal,Ubiquinone and other terpenoid-quinone biosynthesis,False,0.6426154903966549,0.6426154903966549
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__NADH9,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),Alistipes_shahii_WAL_8301_AGORA1_03,NADH9,species_internal,Respiration,False,0.6426154903966549,0.6426154903966549
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__SUCCt2r,succinate transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,SUCCt2r,species_internal,"Transport, extracellular",False,-0.6426154903966549,0.6426154903966549
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__FRD2,fumarate reductase,Alistipes_shahii_WAL_8301_AGORA1_03,FRD2,species_internal,Citric acid cycle,False,0.6426154903966548,0.6426154903966548
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__CYSS3r,cysteine synthase (Thiosulfate),Alistipes_shahii_WAL_8301_AGORA1_03,CYSS3r,species_internal,Methionine and cysteine metabolism,False,0.6426154903966534,0.6426154903966534
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__AHSERL3,O-Acetyl-L-homoserine acetate-lyase,Alistipes_shahii_WAL_8301_AGORA1_03,AHSERL3,species_internal,Methionine and cysteine metabolism,False,-0.6426154903966533,0.6426154903966533
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__HSERTA,homoserine O-trans-acetylase,Alistipes_shahii_WAL_8301_AGORA1_03,HSERTA,species_internal,Methionine and cysteine metabolism,False,-0.6426154903966533,0.6426154903966533
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__SERATi,Serine acetyltransferase (EC 2.3.1.30),Alistipes_shahii_WAL_8301_AGORA1_03,SERATi,species_internal,Methionine and cysteine metabolism,False,0.6426154903966533,0.6426154903966533
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__HSK,homoserine kinase,Alistipes_shahii_WAL_8301_AGORA1_03,HSK,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,0.6426154903966532,0.6426154903966532
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__THRS,Threonine Synthase,Alistipes_shahii_WAL_8301_AGORA1_03,THRS,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,0.6426154903966532,0.6426154903966532
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__EX_mqn8(e),Menaquinone 8 exchange,Alistipes_shahii_WAL_8301_AGORA1_03,EX_mqn8(e),species_exchange,Exchange/demand reaction,False,0.6311760858687944,0.6311760858687944
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__MK8t,Menaquinone Secretion/ Uptake (Menaquinone 8),Alistipes_shahii_WAL_8301_AGORA1_03,MK8t,species_internal,"Transport, extracellular",False,0.6311760858687944,0.6311760858687944
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__PHEt2r,L-phenylalanine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,PHEt2r,species_internal,"Transport, extracellular",False,0.5708434644421053,0.5708434644421053
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__GK1,Guanylate Kinase (GMP:ATP),Alistipes_shahii_WAL_8301_AGORA1_03,GK1,species_internal,Nucleotide interconversion,False,0.563977605144502,0.563977605144502
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__FUM,Fumarase,Alistipes_shahii_WAL_8301_AGORA1_03,FUM,species_internal,Citric acid cycle,False,0.5615937967079686,0.5615937967079686
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__MDH,Malate Dehydrogenase,Alistipes_shahii_WAL_8301_AGORA1_03,MDH,species_internal,Citric acid cycle,False,0.5615937967079685,0.5615937967079685
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__TDCOATA,tetradecanoyl-ACP[acyl-carrier-protein] transferase,Alistipes_shahii_WAL_8301_AGORA1_03,TDCOATA,species_internal,Glycerophospholipid metabolism,False,-0.5543890456573192,0.5543890456573192
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__TTDCAt2,Tetradecanoate transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,TTDCAt2,species_internal,"Transport, extracellular",False,0.5543890456573192,0.5543890456573192
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__FACOAL140,fatty-acid--CoA ligase (tetradecanoate),Alistipes_shahii_WAL_8301_AGORA1_03,FACOAL140,species_internal,Fatty acid synthesis,False,0.5543890456573191,0.5543890456573191
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__EX_phenol(e),Phenol exchange,Alistipes_shahii_WAL_8301_AGORA1_03,EX_phenol(e),species_exchange,Exchange/demand reaction,False,0.5541716975868932,0.5541716975868932
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__TYRL,L tyrosine phenol lyase deaminating pyruvate forming,Alistipes_shahii_WAL_8301_AGORA1_03,TYRL,species_internal,Tyrosine metabolism,False,0.5541716975868932,0.5541716975868932
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__PHENOLt2r,Phenol reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,PHENOLt2r,species_internal,"Transport, extracellular",False,-0.5541716975868931,0.5541716975868931
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__GLYAT,glycine C-acetyltransferase,Alistipes_shahii_WAL_8301_AGORA1_03,GLYAT,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,-0.5450307642957372,0.5450307642957372
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__THRD,L-threonine dehydrogenase,Alistipes_shahii_WAL_8301_AGORA1_03,THRD,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,0.545030764295737,0.545030764295737
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03__UMPK,UMP Kinase,Alistipes_shahii_WAL_8301_AGORA1_03,UMPK,species_internal,Nucleotide interconversion,False,0.5203571404383138,0.5203571404383138
